Nome da Origem;Host ID;Host Name;Host MAC;Host Desc;Image Name;Image Path;Start Date;Start Time;End Date;End Time;Duration;Deploy/Capture;Tempo
ImagingLog_e24.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;09:28:51;16/01/2024;09:31:42;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e25.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:36:57;16/01/2024;09:39:50;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e25.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:37:00;16/01/2024;09:39:51;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e25.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:36:56;16/01/2024;09:39:50;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e25.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;09:36:56;16/01/2024;09:39:50;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e25.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:37:46;16/01/2024;09:39:55;2 minutes 9 seconds;Deploy;00:02:09
ImagingLog_e25.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:36:55;16/01/2024;09:39:50;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e25.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:36:56;16/01/2024;09:39:50;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e25.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:37:00;16/01/2024;09:39:50;2 minutes 50 seconds;Deploy;00:02:50
ImagingLog_e25.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:36:58;16/01/2024;09:39:51;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e25.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:36:54;16/01/2024;09:39:50;2 minutes 56 seconds;Deploy;00:02:56
ImagingLog_e25.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:37:00;16/01/2024;09:39:51;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e25.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:36:51;16/01/2024;09:39:49;2 minutes 58 seconds;Deploy;00:02:58
ImagingLog_e25.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;09:36:57;16/01/2024;09:39:52;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e25.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;09:36:56;16/01/2024;09:39:51;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e26.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:46:33;16/01/2024;09:49:28;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e26.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:46:36;16/01/2024;09:49:29;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e26.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:46:32;16/01/2024;09:49:29;2 minutes 57 seconds;Deploy;00:02:57
ImagingLog_e26.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;09:46:36;16/01/2024;09:49:29;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e26.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:47:22;16/01/2024;09:49:30;2 minutes 8 seconds;Deploy;00:02:08
ImagingLog_e26.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:46:33;16/01/2024;09:49:30;2 minutes 57 seconds;Deploy;00:02:57
ImagingLog_e26.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:46:32;16/01/2024;09:49:29;2 minutes 57 seconds;Deploy;00:02:57
ImagingLog_e26.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:46:33;16/01/2024;09:49:28;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e26.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:46:34;16/01/2024;09:49:28;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e26.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:46:34;16/01/2024;09:49:29;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e26.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:46:35;16/01/2024;09:49:30;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e26.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:46:26;16/01/2024;09:49:29;3 minutes 3 seconds;Deploy;00:03:03
ImagingLog_e26.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;09:46:33;16/01/2024;09:49:31;2 minutes 58 seconds;Deploy;00:02:58
ImagingLog_e26.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;09:46:32;16/01/2024;09:49:29;2 minutes 57 seconds;Deploy;00:02:57
ImagingLog_e27.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:54:34;16/01/2024;09:57:26;2 minutes 52 seconds;Deploy;00:02:52
ImagingLog_e27.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:54:37;16/01/2024;09:57:26;2 minutes 49 seconds;Deploy;00:02:49
ImagingLog_e27.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;09:54:33;16/01/2024;09:57:27;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e27.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;09:54:34;16/01/2024;09:57:27;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e27.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:55:21;16/01/2024;09:57:26;2 minutes 5 seconds;Deploy;00:02:05
ImagingLog_e27.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:54:31;16/01/2024;09:57:28;2 minutes 57 seconds;Deploy;00:02:57
ImagingLog_e27.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:54:31;16/01/2024;09:57:28;2 minutes 57 seconds;Deploy;00:02:57
ImagingLog_e27.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:54:35;16/01/2024;09:57:26;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e27.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:54:33;16/01/2024;09:57:26;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e27.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:54:34;16/01/2024;09:57:27;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e27.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:54:36;16/01/2024;09:57:27;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e27.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;09:54:26;16/01/2024;09:57:27;3 minutes 1 second;Deploy;00:03:01
ImagingLog_e27.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;09:54:33;16/01/2024;09:57:26;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e27.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;09:54:30;16/01/2024;09:57:27;2 minutes 57 seconds;Deploy;00:02:57
ImagingLog_e28.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;10:02:57;16/01/2024;10:05:49;2 minutes 52 seconds;Deploy;00:02:52
ImagingLog_e28.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;10:03:01;16/01/2024;10:05:50;2 minutes 49 seconds;Deploy;00:02:49
ImagingLog_e28.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;10:02:55;16/01/2024;10:05:48;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e28.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;10:02:59;16/01/2024;10:05:49;2 minutes 50 seconds;Deploy;00:02:50
ImagingLog_e28.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:03:43;16/01/2024;10:05:49;2 minutes 6 seconds;Deploy;00:02:06
ImagingLog_e28.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:02:54;16/01/2024;10:05:49;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e28.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:02:55;16/01/2024;10:05:48;2 minutes 53 seconds;Deploy;00:02:53
ImagingLog_e28.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:02:58;16/01/2024;10:05:49;2 minutes 51 seconds;Deploy;00:02:51
ImagingLog_e28.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:02:57;16/01/2024;10:05:49;2 minutes 52 seconds;Deploy;00:02:52
ImagingLog_e28.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:02:56;16/01/2024;10:05:50;2 minutes 54 seconds;Deploy;00:02:54
ImagingLog_e28.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:03:00;16/01/2024;10:05:48;2 minutes 48 seconds;Deploy;00:02:48
ImagingLog_e28.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:02:49;16/01/2024;10:05:50;3 minutes 1 second;Deploy;00:03:01
ImagingLog_e28.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;10:02:56;16/01/2024;10:05:48;2 minutes 52 seconds;Deploy;00:02:52
ImagingLog_e28.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;10:02:54;16/01/2024;10:05:49;2 minutes 55 seconds;Deploy;00:02:55
ImagingLog_e29.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;10:10:48;16/01/2024;10:17:10;6 minutes 22 seconds;Deploy;00:06:22
ImagingLog_e29.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;10:10:53;16/01/2024;10:17:09;6 minutes 16 seconds;Deploy;00:06:16
ImagingLog_e29.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;10:10:46;16/01/2024;10:17:08;6 minutes 22 seconds;Deploy;00:06:22
ImagingLog_e29.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;10:10:50;16/01/2024;10:17:09;6 minutes 19 seconds;Deploy;00:06:19
ImagingLog_e29.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:15:03;16/01/2024;10:17:08;2 minutes 5 seconds;Deploy;00:02:05
ImagingLog_e29.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:10:46;16/01/2024;10:17:09;6 minutes 23 seconds;Deploy;00:06:23
ImagingLog_e29.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:10:45;16/01/2024;10:17:09;6 minutes 24 seconds;Deploy;00:06:24
ImagingLog_e29.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:10:50;16/01/2024;10:17:10;6 minutes 20 seconds;Deploy;00:06:20
ImagingLog_e29.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:10:49;16/01/2024;10:17:10;6 minutes 21 seconds;Deploy;00:06:21
ImagingLog_e29.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:10:48;16/01/2024;10:17:09;6 minutes 21 seconds;Deploy;00:06:21
ImagingLog_e29.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:10:51;16/01/2024;10:17:08;6 minutes 17 seconds;Deploy;00:06:17
ImagingLog_e29.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:10:42;16/01/2024;10:17:10;6 minutes 28 seconds;Deploy;00:06:28
ImagingLog_e29.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;10:10:47;16/01/2024;10:17:10;6 minutes 23 seconds;Deploy;00:06:23
ImagingLog_e29.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;10:10:47;16/01/2024;10:17:10;6 minutes 23 seconds;Deploy;00:06:23
ImagingLog_e30.csv;2;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;10:22:13;16/01/2024;10:25:13;3 minutes ;Deploy;00:03:00
ImagingLog_e30.csv;3;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;10:22:17;16/01/2024;10:25:14;2 minutes 57 seconds;Deploy;00:02:57
ImagingLog_e30.csv;4;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 11, 2024, 11:18 am;DebRodrigo;Not Valid;16/01/2024;10:22:11;16/01/2024;10:25:13;3 minutes 2 seconds;Deploy;00:03:02
ImagingLog_e30.csv;5;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 11, 2024, 11:19 am;DebRodrigo;Not Valid;16/01/2024;10:22:13;16/01/2024;10:25:12;2 minutes 59 seconds;Deploy;00:02:59
ImagingLog_e30.csv;7;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:23:08;16/01/2024;10:25:12;2 minutes 4 seconds;Deploy;00:02:04
ImagingLog_e30.csv;8;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:22:11;16/01/2024;10:25:12;3 minutes 1 second;Deploy;00:03:01
ImagingLog_e30.csv;9;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:22:11;16/01/2024;10:25:14;3 minutes 3 seconds;Deploy;00:03:03
ImagingLog_e30.csv;10;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:22:13;16/01/2024;10:25:13;3 minutes ;Deploy;00:03:00
ImagingLog_e30.csv;11;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:22:11;16/01/2024;10:25:14;3 minutes 3 seconds;Deploy;00:03:03
ImagingLog_e30.csv;12;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:22:12;16/01/2024;10:25:12;3 minutes ;Deploy;00:03:00
ImagingLog_e30.csv;13;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:22:15;16/01/2024;10:25:15;3 minutes ;Deploy;00:03:00
ImagingLog_e30.csv;14;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 11, 2024, 11:20 am;DebRodrigo;Not Valid;16/01/2024;10:22:04;16/01/2024;10:25:12;3 minutes 8 seconds;Deploy;00:03:08
ImagingLog_e30.csv;16;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 11, 2024, 11:23 am;DebRodrigo;Not Valid;16/01/2024;10:22:13;16/01/2024;10:25:14;3 minutes 1 second;Deploy;00:03:01
ImagingLog_e30.csv;18;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 12, 2024, 11:46 am;DebRodrigo;Not Valid;16/01/2024;10:22:09;16/01/2024;10:25:14;3 minutes 5 seconds;Deploy;00:03:05
