Created By;Host ID;Host Name;Host MAC;Host Desc;Image Name;Image Path;Start Date;Start Time;End Date;End Time;Duration;Deploy/Capture;Tempo
fog;25;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;07:43:59;22/01/2024;07:46:13;2 minutes 14 seconds;Deploy;00:02:14
fog;26;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;07:44:01;22/01/2024;07:46:21;2 minutes 20 seconds;Deploy;00:02:20
fog;27;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;07:43:58;22/01/2024;07:45:35;1 minute 37 seconds;Deploy;00:01:37
fog;28;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;07:44:02;22/01/2024;07:46:22;2 minutes 20 seconds;Deploy;00:02:20
fog;29;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;07:44:01;22/01/2024;07:46:13;2 minutes 12 seconds;Deploy;00:02:12
fog;30;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;07:43:56;22/01/2024;07:45:30;1 minute 34 seconds;Deploy;00:01:34
fog;31;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;07:44:04;22/01/2024;07:46:18;2 minutes 14 seconds;Deploy;00:02:14
fog;32;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;07:44:01;22/01/2024;07:46:07;2 minutes 6 seconds;Deploy;00:02:06
fog;19;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 17, 2024, 9:57 am;DebRodrigo;Not Valid;22/01/2024;07:48:17;22/01/2024;07:50:30;2 minutes 13 seconds;Deploy;00:02:13
fog;20;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;07:48:17;22/01/2024;07:50:33;2 minutes 16 seconds;Deploy;00:02:16
fog;21;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;07:48:15;22/01/2024;07:50:21;2 minutes 6 seconds;Deploy;00:02:06
fog;22;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 17, 2024, 10:02 am;DebRodrigo;Not Valid;22/01/2024;07:48:17;22/01/2024;07:50:31;2 minutes 14 seconds;Deploy;00:02:14
fog;23;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;07:48:16;22/01/2024;07:50:38;2 minutes 22 seconds;Deploy;00:02:22
fog;24;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;07:48:17;22/01/2024;07:50:24;2 minutes 7 seconds;Deploy;00:02:07
fog;25;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;07:48:16;22/01/2024;07:50:31;2 minutes 15 seconds;Deploy;00:02:15
fog;26;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;07:48:10;22/01/2024;07:49:43;1 minute 33 seconds;Deploy;00:01:33
fog;27;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;07:48:15;22/01/2024;07:50:33;2 minutes 18 seconds;Deploy;00:02:18
fog;28;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;07:48:14;22/01/2024;07:50:16;2 minutes 2 seconds;Deploy;00:02:02
fog;29;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;07:48:11;22/01/2024;07:49:52;1 minute 41 seconds;Deploy;00:01:41
fog;30;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;07:48:09;22/01/2024;07:49:42;1 minute 33 seconds;Deploy;00:01:33
fog;31;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;07:48:17;22/01/2024;07:50:37;2 minutes 20 seconds;Deploy;00:02:20
fog;32;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;07:48:17;22/01/2024;07:50:20;2 minutes 3 seconds;Deploy;00:02:03
fog;19;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 17, 2024, 9:57 am;DebRodrigo;Not Valid;22/01/2024;07:52:20;22/01/2024;07:54:21;2 minutes 1 second;Deploy;00:02:01
fog;20;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;07:52:23;22/01/2024;07:54:38;2 minutes 15 seconds;Deploy;00:02:15
fog;21;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;07:52:23;22/01/2024;07:54:41;2 minutes 18 seconds;Deploy;00:02:18
fog;22;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 17, 2024, 10:02 am;DebRodrigo;Not Valid;22/01/2024;07:52:20;22/01/2024;07:54:39;2 minutes 19 seconds;Deploy;00:02:19
fog;23;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;07:52:21;22/01/2024;07:54:40;2 minutes 19 seconds;Deploy;00:02:19
fog;24;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;07:52:24;22/01/2024;07:54:40;2 minutes 16 seconds;Deploy;00:02:16
fog;25;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;07:52:19;22/01/2024;07:54:17;1 minute 58 seconds;Deploy;00:01:58
fog;26;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;07:52:23;22/01/2024;07:54:34;2 minutes 11 seconds;Deploy;00:02:11
fog;27;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;07:52:21;22/01/2024;07:54:24;2 minutes 3 seconds;Deploy;00:02:03
fog;28;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;07:52:19;22/01/2024;07:54:11;1 minute 52 seconds;Deploy;00:01:52
fog;29;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;07:52:21;22/01/2024;07:54:38;2 minutes 17 seconds;Deploy;00:02:17
fog;30;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;07:52:14;22/01/2024;07:53:44;1 minute 30 seconds;Deploy;00:01:30
fog;31;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;07:52:24;22/01/2024;07:54:46;2 minutes 22 seconds;Deploy;00:02:22
fog;32;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;07:52:19;22/01/2024;07:54:38;2 minutes 19 seconds;Deploy;00:02:19
fog;19;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 17, 2024, 9:57 am;DebRodrigo;Not Valid;22/01/2024;07:56:25;22/01/2024;07:58:33;2 minutes 8 seconds;Deploy;00:02:08
fog;20;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;07:56:25;22/01/2024;07:58:25;2 minutes ;Deploy;00:02:00
fog;21;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;07:56:20;22/01/2024;07:57:53;1 minute 33 seconds;Deploy;00:01:33
fog;22;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 17, 2024, 10:02 am;DebRodrigo;Not Valid;22/01/2024;07:56:24;22/01/2024;07:58:39;2 minutes 15 seconds;Deploy;00:02:15
fog;23;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;07:56:23;22/01/2024;07:58:34;2 minutes 11 seconds;Deploy;00:02:11
fog;24;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;07:56:25;22/01/2024;07:58:36;2 minutes 11 seconds;Deploy;00:02:11
fog;25;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;07:56:24;22/01/2024;07:58:36;2 minutes 12 seconds;Deploy;00:02:12
fog;26;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;07:56:24;22/01/2024;07:58:43;2 minutes 19 seconds;Deploy;00:02:19
fog;27;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;07:56:29;22/01/2024;07:58:50;2 minutes 21 seconds;Deploy;00:02:21
fog;28;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;07:56:24;22/01/2024;07:58:40;2 minutes 16 seconds;Deploy;00:02:16
fog;29;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;07:56:22;22/01/2024;07:58:05;1 minute 43 seconds;Deploy;00:01:43
fog;30;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;07:56:19;22/01/2024;07:57:49;1 minute 30 seconds;Deploy;00:01:30
fog;31;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;07:56:29;22/01/2024;07:58:50;2 minutes 21 seconds;Deploy;00:02:21
fog;32;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;07:56:25;22/01/2024;07:58:43;2 minutes 18 seconds;Deploy;00:02:18
fog;19;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 17, 2024, 9:57 am;DebRodrigo;Not Valid;22/01/2024;08:00:32;22/01/2024;08:02:52;2 minutes 20 seconds;Deploy;00:02:20
fog;20;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;08:00:31;22/01/2024;08:02:42;2 minutes 11 seconds;Deploy;00:02:11
fog;21;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;08:00:32;22/01/2024;08:02:52;2 minutes 20 seconds;Deploy;00:02:20
fog;22;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 17, 2024, 10:02 am;DebRodrigo;Not Valid;22/01/2024;08:00:32;22/01/2024;08:02:51;2 minutes 19 seconds;Deploy;00:02:19
fog;23;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;08:00:29;22/01/2024;08:02:24;1 minute 55 seconds;Deploy;00:01:55
fog;24;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;08:00:32;22/01/2024;08:02:46;2 minutes 14 seconds;Deploy;00:02:14
fog;25;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;08:00:31;22/01/2024;08:02:46;2 minutes 15 seconds;Deploy;00:02:15
fog;26;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;08:00:30;22/01/2024;08:02:07;1 minute 37 seconds;Deploy;00:01:37
fog;27;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;08:00:31;22/01/2024;08:02:51;2 minutes 20 seconds;Deploy;00:02:20
fog;28;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;08:00:30;22/01/2024;08:02:28;1 minute 58 seconds;Deploy;00:01:58
fog;29;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;08:00:33;22/01/2024;08:02:48;2 minutes 15 seconds;Deploy;00:02:15
fog;30;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;08:00:26;22/01/2024;08:01:57;1 minute 31 seconds;Deploy;00:01:31
fog;31;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;08:00:35;22/01/2024;08:02:54;2 minutes 19 seconds;Deploy;00:02:19
fog;32;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;08:00:33;22/01/2024;08:02:51;2 minutes 18 seconds;Deploy;00:02:18
fog;19;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 17, 2024, 9:57 am;DebRodrigo;Not Valid;22/01/2024;08:04:26;22/01/2024;08:06:26;2 minutes ;Deploy;00:02:00
fog;20;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;08:04:27;22/01/2024;08:06:40;2 minutes 13 seconds;Deploy;00:02:13
fog;21;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;08:04:27;22/01/2024;08:06:42;2 minutes 15 seconds;Deploy;00:02:15
fog;22;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 17, 2024, 10:02 am;DebRodrigo;Not Valid;22/01/2024;08:04:26;22/01/2024;08:06:47;2 minutes 21 seconds;Deploy;00:02:21
fog;23;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;08:04:27;22/01/2024;08:06:46;2 minutes 19 seconds;Deploy;00:02:19
fog;24;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;08:04:28;22/01/2024;08:06:45;2 minutes 17 seconds;Deploy;00:02:17
fog;25;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;08:04:26;22/01/2024;08:06:38;2 minutes 12 seconds;Deploy;00:02:12
fog;26;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;08:04:25;22/01/2024;08:06:20;1 minute 55 seconds;Deploy;00:01:55
fog;27;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;08:04:26;22/01/2024;08:06:43;2 minutes 17 seconds;Deploy;00:02:17
fog;28;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;08:04:26;22/01/2024;08:06:42;2 minutes 16 seconds;Deploy;00:02:16
fog;29;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;08:04:25;22/01/2024;08:05:59;1 minute 34 seconds;Deploy;00:01:34
fog;30;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;08:04:20;22/01/2024;08:06:02;1 minute 42 seconds;Deploy;00:01:42
fog;31;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;08:04:31;22/01/2024;08:06:48;2 minutes 17 seconds;Deploy;00:02:17
fog;32;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;08:04:26;22/01/2024;08:06:44;2 minutes 18 seconds;Deploy;00:02:18
fog;19;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 17, 2024, 9:57 am;DebRodrigo;Not Valid;22/01/2024;08:08:24;22/01/2024;08:10:31;2 minutes 7 seconds;Deploy;00:02:07
fog;20;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;08:08:15;22/01/2024;08:10:21;2 minutes 6 seconds;Deploy;00:02:06
fog;21;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;08:08:16;22/01/2024;08:10:38;2 minutes 22 seconds;Deploy;00:02:22
fog;22;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 17, 2024, 10:02 am;DebRodrigo;Not Valid;22/01/2024;08:08:18;22/01/2024;08:10:37;2 minutes 19 seconds;Deploy;00:02:19
fog;23;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;08:08:15;22/01/2024;08:10:44;2 minutes 29 seconds;Deploy;00:02:29
fog;24;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;08:08:16;22/01/2024;08:10:37;2 minutes 21 seconds;Deploy;00:02:21
fog;25;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;08:08:15;22/01/2024;08:10:25;2 minutes 10 seconds;Deploy;00:02:10
fog;26;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;08:08:17;22/01/2024;08:10:37;2 minutes 20 seconds;Deploy;00:02:20
fog;27;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;08:08:15;22/01/2024;08:10:28;2 minutes 13 seconds;Deploy;00:02:13
fog;28;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;08:08:15;22/01/2024;08:10:23;2 minutes 8 seconds;Deploy;00:02:08
fog;29;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;08:08:17;22/01/2024;08:10:37;2 minutes 20 seconds;Deploy;00:02:20
fog;30;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;08:08:23;22/01/2024;08:10:12;1 minute 49 seconds;Deploy;00:01:49
fog;31;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;08:08:19;22/01/2024;08:10:37;2 minutes 18 seconds;Deploy;00:02:18
fog;32;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;08:08:29;22/01/2024;08:10:11;1 minute 42 seconds;Deploy;00:01:42
fog;19;a45d362a9df5;a4:5d:36:2a:9d:f5;Created by FOG Reg on January 17, 2024, 9:57 am;DebRodrigo;Not Valid;22/01/2024;08:12:09;22/01/2024;08:14:22;2 minutes 13 seconds;Deploy;00:02:13
fog;20;a45d362aad8f;a4:5d:36:2a:ad:8f;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;08:12:11;22/01/2024;08:14:27;2 minutes 16 seconds;Deploy;00:02:16
fog;21;a45d362a91f6;a4:5d:36:2a:91:f6;Created by FOG Reg on January 17, 2024, 10:01 am;DebRodrigo;Not Valid;22/01/2024;08:12:08;22/01/2024;08:13:43;1 minute 35 seconds;Deploy;00:01:35
fog;22;a45d362abd33;a4:5d:36:2a:bd:33;Created by FOG Reg on January 17, 2024, 10:02 am;DebRodrigo;Not Valid;22/01/2024;08:12:10;22/01/2024;08:14:27;2 minutes 17 seconds;Deploy;00:02:17
fog;23;a45d362abd9d;a4:5d:36:2a:bd:9d;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;08:12:08;22/01/2024;08:14:19;2 minutes 11 seconds;Deploy;00:02:11
fog;24;fc15b4d90f77;fc:15:b4:d9:0f:77;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;08:12:10;22/01/2024;08:14:28;2 minutes 18 seconds;Deploy;00:02:18
fog;25;a45d362aed83;a4:5d:36:2a:ed:83;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;08:12:10;22/01/2024;08:14:18;2 minutes 8 seconds;Deploy;00:02:08
fog;26;a45d362aadca;a4:5d:36:2a:ad:ca;Created by FOG Reg on January 17, 2024, 10:03 am;DebRodrigo;Not Valid;22/01/2024;08:12:09;22/01/2024;08:14:28;2 minutes 19 seconds;Deploy;00:02:19
fog;27;a45d362a9143;a4:5d:36:2a:91:43;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;08:12:09;22/01/2024;08:14:24;2 minutes 15 seconds;Deploy;00:02:15
fog;28;a45d362ada99;a4:5d:36:2a:da:99;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;08:12:07;22/01/2024;08:13:58;1 minute 51 seconds;Deploy;00:01:51
fog;29;a45d362aad1b;a4:5d:36:2a:ad:1b;Created by FOG Reg on January 17, 2024, 10:04 am;DebRodrigo;Not Valid;22/01/2024;08:12:09;22/01/2024;08:14:27;2 minutes 18 seconds;Deploy;00:02:18
fog;30;a45d362abd32;a4:5d:36:2a:bd:32;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;08:12:04;22/01/2024;08:13:36;1 minute 32 seconds;Deploy;00:01:32
fog;31;a45d362abd2b;a4:5d:36:2a:bd:2b;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;08:12:13;22/01/2024;08:14:33;2 minutes 20 seconds;Deploy;00:02:20
fog;32;a45d362a9db8;a4:5d:36:2a:9d:b8;Created by FOG Reg on January 17, 2024, 10:05 am;DebRodrigo;Not Valid;22/01/2024;08:12:10;22/01/2024;08:14:28;2 minutes 18 seconds;Deploy;00:02:18
